price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
739900.0,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003,3682,36,65,0
600000.0,2.0,2.5,2510,14878,2.0,0,0,3,2510,0,1990,2009,3156,23,36,0
370000.0,2.0,1.0,860,6050,1.0,0,0,3,860,0,1952,2008,1519,30,56,0
729032.0,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,0,3648,39,66,0
510000.0,3.0,1.75,1750,7020,2.0,0,0,3,1750,0,1934,1978,2593,12,21,0
425000.0,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,1964,2000,1954,35,57,0
1080000.0,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010,4244,30,31,0
337000.0,3.0,2.25,1460,941,3.0,0,0,3,1460,0,2006,0,1272,30,25,0
563000.0,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,1911,1984,2938,30,46,0
1695000.0,4.0,2.75,3770,10900,2.0,0,2,5,3070,700,1924,1956,4444,30,53,0
245000.0,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,1907,0,497,30,31,0
590000.0,3.0,2.0,1410,6413,1.0,0,0,4,910,500,1947,1988,3086,30,51,0
695000.0,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,1922,1956,3551,30,49,0
402500.0,2.0,1.0,800,2280,1.0,0,0,5,800,0,1946,0,1784,30,46,0
435000.0,3.0,2.5,2530,13446,2.0,0,0,3,2530,0,1993,0,2022,16,29,0
660000.0,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,1983,2009,3416,35,57,0
300000.0,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,1987,2000,934,5,11,0
600000.0,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,1960,2012,3140,30,33,0
205000.0,3.0,1.75,1170,8239,1.0,0,0,3,1170,0,1981,2013,246,6,17,0
357500.0,3.0,3.5,2080,5100,2.0,0,0,3,2080,0,2004,2003,1438,11,20,0
1110000.0,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,4260,30,69,0
332888.0,2.0,2.5,1050,1029,2.0,0,0,3,950,100,2007,0,1240,30,47,0
174000.0,2.0,1.0,900,13531,1.0,0,0,3,900,0,1979,2014,147,1,1,0
515000.0,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,1907,0,2611,30,46,0
392000.0,5.0,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,2004,1690,8,15,0
485000.0,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,1900,2005,2421,30,47,0
217500.0,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,1984,0,309,5,13,0
502000.0,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,1983,0,2557,32,48,0
820000.0,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,1989,0,3910,39,67,0
1640000.0,3.0,3.25,3140,5445,2.0,0,3,4,2240,900,1913,0,4436,30,73,0
102500.0,2.0,1.0,820,4320,1.0,0,0,3,820,0,1937,1999,62,30,12,0
925000.0,5.0,5.5,5190,12637,2.0,0,2,3,5190,0,2001,0,4095,28,43,0
540000.0,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,1968,0,2775,35,57,0
600000.0,2.0,1.0,910,2002,1.5,0,0,3,910,0,1900,2005,3147,30,72,0
406000.0,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,1928,0,1820,30,7,0
620000.0,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,1948,1985,3248,30,56,0
1060000.0,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,1990,2009,4232,36,54,0
401000.0,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,1984,0,1773,36,54,0
725000.0,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,1959,0,3641,30,53,0
276000.0,1.0,0.75,370,1801,1.0,0,0,5,370,0,1923,0,766,30,45,0
500000.0,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,1975,0,2527,31,50,0
375000.0,3.0,1.75,2530,35150,1.0,0,0,4,1800,730,1977,0,1561,19,17,0
2300000.0,4.0,4.75,3970,9778,2.0,0,2,4,3390,580,1928,0,4495,30,70,0
260000.0,3.0,2.25,1920,9680,1.0,0,0,4,1300,620,1961,2001,639,19,60,0
1565000.0,4.0,2.75,2970,12750,1.5,0,1,4,2130,840,1918,1986,4420,39,75,0
431000.0,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,2001,0,2003,14,28,0
321000.0,4.0,2.5,1830,9601,2.0,0,0,3,1830,0,2003,0,1129,11,20,0
433000.0,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,1963,0,2012,30,31,0
920000.0,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0,4088,35,63,0
482000.0,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,1989,0,2400,36,54,0
712000.0,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,2002,0,3595,35,57,0
505000.0,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,1962,0,2573,39,67,0
2367000.0,3.0,2.25,3530,17450,1.0,1,3,3,1840,1690,1930,1993,4498,40,74,0
452000.0,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,1966,0,2190,35,57,0
581000.0,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,1921,2000,3040,30,47,0
952500.0,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,1910,0,4132,30,72,0
808000.0,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,3883,39,58,0
476000.0,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,1945,2013,2367,30,51,0
535000.0,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,1945,0,2733,30,45,0
1356925.0,4.0,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,0,4379,30,71,0
629800.0,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,2008,0,3281,31,55,0
417838.0,4.0,2.5,2530,5048,2.0,0,0,3,2530,0,2014,0,1908,11,20,0
399895.0,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,2014,0,1736,7,23,0
825000.0,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,2003,0,3919,35,63,0
300000.0,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,2006,0,959,7,23,0
640000.0,2.0,2.25,1540,965,3.0,0,0,3,1540,0,2007,0,3317,30,47,0
460000.0,3.0,2.5,1450,1053,2.0,0,0,3,940,510,2008,0,2251,30,46,0
525000.0,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,2012,1912,2665,30,70,0
499990.0,4.0,2.75,2910,6334,2.0,0,0,3,2910,0,2013,1923,2524,15,27,0
1020000.0,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,2008,0,4199,33,68,0
675000.0,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,0,3486,39,67,0
512031.0,3.0,1.75,1540,3000,1.0,0,2,3,770,770,1920,1979,2601,30,45,0
310000.0,2.0,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,1040,30,49,0
1075000.0,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,2014,4240,30,51,0
255000.0,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,599,30,7,0
435000.0,3.0,2.5,1900,7984,2.0,0,0,3,1900,0,1993,0,2021,23,36,0
453000.0,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,1983,2009,2196,33,38,0
260000.0,4.0,2.0,1620,7992,2.0,0,0,4,1620,0,1975,0,640,19,60,0
659000.0,4.0,2.0,2090,10800,1.0,0,0,4,2090,0,1951,1999,3402,40,74,0
223000.0,3.0,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0,339,19,60,0
851000.0,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,0,3984,39,67,0
605000.0,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,1973,0,3178,35,57,0
895000.0,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,1947,2012,4055,30,73,0
519000.0,5.0,2.25,2570,13054,1.0,0,1,3,1470,1100,1950,1992,2632,24,32,0
535000.0,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,1983,2009,2745,32,48,0
489000.0,3.0,3.0,3700,10375,2.0,0,0,3,3700,0,1982,0,2443,3,6,0
250000.0,3.0,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,550,13,16,0
580000.0,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,1905,2010,3033,30,47,0
1038000.0,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,1967,0,4212,39,75,0
605000.0,4.0,2.25,2940,48788,1.0,0,0,5,1520,1420,1961,0,3171,20,34,0
599950.0,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,2008,0,3126,35,57,0
700000.0,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,1993,0,3563,35,63,0
480000.0,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0,2389,30,33,0
329950.0,4.0,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0,1197,11,20,0
250000.0,3.0,1.75,1200,24805,1.0,0,0,3,1200,0,1984,0,555,19,60,0
345000.0,5.0,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0,1337,19,9,0
175000.0,4.0,2.5,1780,6000,2.0,0,0,3,1780,0,1991,0,162,8,15,0
185000.0,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,179,30,24,0
411000.0,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,1978,2000,1858,7,4,0
690000.0,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,1922,2008,3533,30,64,0
265000.0,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,682,17,26,0
720000.0,4.0,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,0,3616,23,36,0
256000.0,4.0,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,614,8,15,0
255000.0,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,609,7,23,0
540000.0,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,1994,0,2785,30,47,0
481015.0,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000,2397,33,68,0
575000.0,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,0,3003,31,50,0
339950.0,3.0,2.5,2390,34041,1.0,0,0,3,1840,550,1984,0,1289,19,17,0
475000.0,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,1963,0,2361,17,25,0
732000.0,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,1977,0,3653,30,30,0
860000.0,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,1924,0,3992,30,73,0
389000.0,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,1666,30,25,0
645000.0,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,1956,0,3336,30,62,0
475000.0,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0,2348,33,38,0
550000.0,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,1987,2000,2850,30,51,0
305000.0,2.0,1.0,2160,12960,1.0,0,0,3,1360,800,1968,1997,987,10,3,0
782000.0,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,1906,1990,3813,30,70,0
545000.0,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,1923,0,2818,30,31,0
394500.0,4.0,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003,1696,19,60,0
600000.0,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,1965,0,3153,35,57,0
1300000.0,4.0,1.75,2610,21600,1.0,0,0,4,2610,0,1966,0,4356,42,75,0
300000.0,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012,931,17,26,0
330000.0,4.0,2.5,2105,6093,2.0,0,0,3,2105,0,2003,0,1206,19,17,0
723000.0,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,1928,1954,3623,30,56,0
2271150.0,4.0,3.25,4040,18916,1.0,0,0,4,4040,0,1954,1979,4492,43,76,0
480000.0,5.0,2.5,2160,7737,2.0,0,0,3,2160,0,1998,2006,2386,28,43,0
496000.0,2.0,1.0,900,9260,1.0,0,0,3,900,0,1946,0,2494,30,46,0
625000.0,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,3266,30,70,0
475000.0,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,2346,30,33,0
275250.0,3.0,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,806,11,20,0
253000.0,2.0,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,577,19,60,0
630000.0,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,1979,0,3290,33,68,0
660500.0,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0,3350,30,53,0
262000.0,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,654,30,3,0
2147500.0,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,1988,4485,30,64,0
552000.0,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,1978,0,2870,39,58,0
1411600.0,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,1985,0,4400,39,67,0
736000.0,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,1933,0,3671,30,73,0
355000.0,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,1427,17,25,0
305000.0,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,992,14,22,0
484998.0,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,1934,31,55,0
1054690.0,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0,4228,30,71,0
334500.0,2.0,1.5,830,1858,2.0,0,0,3,830,0,2005,0,1231,30,53,0
475000.0,4.0,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,2354,15,27,0
309780.0,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,1025,7,23,0
795000.0,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,2005,0,3841,39,67,0
274500.0,3.0,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,740,11,20,0
265050.0,2.0,1.5,800,2119,2.0,0,0,3,800,0,2008,0,685,30,12,0
567500.0,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,2006,0,2961,31,50,0
915000.0,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,2013,1923,4084,35,63,0
285000.0,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,825,7,23,0
445838.0,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,2136,30,24,0
304900.0,4.0,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,983,19,60,0
940000.0,4.0,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0,4110,40,74,0
1127000.0,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0,4270,33,68,0
835000.0,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,2005,0,3941,7,23,0
290000.0,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,867,14,18,0
250000.0,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,552,7,0,0
342000.0,4.0,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,1308,19,9,0
1012000.0,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0,4194,39,67,0
400000.0,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,1744,17,25,0
312500.0,3.0,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,1056,14,18,0
267000.0,3.0,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,693,10,6,0
575000.0,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,1955,2005,2995,30,56,0
810000.0,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,1954,1979,3893,39,75,0
850000.0,3.0,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0,3975,30,45,0
1015000.0,3.0,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0,4197,30,71,0
1100000.0,4.0,3.75,5070,60123,2.0,0,0,3,5070,0,2000,0,4254,35,63,0
240000.0,3.0,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,462,13,16,0
198000.0,4.0,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,218,7,4,0
565000.0,4.0,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,2955,35,57,0
1195000.0,5.0,3.0,3420,18129,2.0,0,0,3,2540,880,1952,2005,4301,40,74,0
340000.0,8.0,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004,1290,17,25,0
815000.0,4.0,2.5,3150,4203,2.0,0,0,3,3150,0,2002,0,3901,33,68,0
1875000.0,4.0,3.25,3930,10929,2.0,0,0,3,3930,0,2006,0,4465,39,75,0
588000.0,5.0,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,3072,30,45,0
280500.0,4.0,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,803,7,23,0
390000.0,4.0,2.0,1900,76877,1.0,0,0,3,1900,0,2004,2003,1675,19,17,0
509000.0,2.0,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0,2583,39,58,0
490600.0,3.0,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,2463,5,11,0
650000.0,3.0,1.5,1380,4500,1.0,0,0,5,1380,0,1960,0,3365,40,74,0
715000.0,3.0,4.0,2080,2250,3.0,0,4,3,2080,0,1997,0,3603,30,49,0
529950.0,3.0,1.0,1240,5000,1.5,0,0,5,1240,0,1909,1988,2689,30,46,0
265000.0,3.0,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,684,14,28,0
1755000.0,3.0,2.0,2360,4800,2.0,0,0,3,2360,0,1909,2014,4456,30,72,0
1140000.0,3.0,2.5,2780,33503,1.5,0,1,4,2110,670,1969,0,4277,36,65,0
610000.0,3.0,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005,3199,39,75,0
554729.0,4.0,2.5,2020,4350,2.0,0,0,5,1730,290,1943,0,2878,30,71,0
395000.0,5.0,1.75,1840,10453,1.0,0,2,3,1360,480,1948,1994,1701,13,32,0
341000.0,3.0,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,1300,30,51,0
264500.0,4.0,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,667,5,11,0
395000.0,4.0,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008,1707,19,60,0
640000.0,3.0,2.25,1980,10115,1.0,0,0,3,1980,0,1959,1989,3316,39,66,0
430000.0,3.0,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,1988,30,51,0
410000.0,4.0,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,1853,33,38,0
220000.0,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,327,30,12,0
1625000.0,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,1999,0,4433,30,72,0
405500.0,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,1818,30,41,0
633000.0,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,1977,2004,3297,30,30,0
295950.0,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,700,17,25,0
1042031.0,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,1978,2000,4215,39,66,0
605000.0,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014,3180,39,52,0
255000.0,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,0,596,30,25,0
474000.0,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,2335,35,57,0
370000.0,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,1526,30,45,0
288000.0,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,853,11,20,0
100000.0,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912,1989,61,19,5,0
1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0,4283,33,68,0
600000.0,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,3138,35,57,0
515000.0,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0,2616,23,36,0
345000.0,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,1112,13,16,0
975000.0,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005,4163,30,24,0
850000.0,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,3970,40,74,0
439990.0,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,2076,30,71,0
554950.0,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,2880,14,37,0
605000.0,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,3175,28,43,0
609000.0,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,0,3191,30,49,0
425000.0,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,2010,30,51,0
399900.0,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,1737,31,55,0
1025000.0,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0,4201,14,37,0
2351956.0,4.0,4.25,5010,19412,2.0,0,1,3,4000,1010,2014,0,4497,40,74,0
519995.0,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0,2635,14,37,0
625000.0,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960,0,4229,33,68,0
600000.0,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0,3152,31,50,0
1200000.0,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,2004,2003,4308,30,51,0
1738000.0,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,1937,0,4454,30,72,0
671000.0,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,3462,30,51,0
459500.0,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,2239,30,25,0
499000.0,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,2512,30,70,0
1280000.0,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,4347,30,56,0
395000.0,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,1713,33,38,0
861990.0,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014,0,4000,35,63,0
382500.0,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,2013,1620,30,33,0
404950.0,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982,2011,1794,7,23,0
530000.0,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,0,2702,30,69,0
195000.0,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0,211,31,50,0
747500.0,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977,0,3709,20,34,0
199990.0,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,225,5,11,0
548800.0,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930,1997,2829,30,51,0
870000.0,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,1923,2014,4012,36,54,0
588000.0,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,0,3071,30,51,0
775000.0,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981,2013,3792,32,48,0
670000.0,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,1970,0,3458,31,50,0
445000.0,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0,2127,30,45,0
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012,932,14,22,0
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0,2391,39,52,0
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934,954,30,12,0
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,0,1462,10,3,0
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,2014,2682,30,33,0
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0,4022,39,75,0
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,689,5,11,0
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003,4006,35,63,0
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0,1266,30,24,0
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0,302,5,11,0
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0,2396,14,28,0
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005,1126,20,34,0
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,906,9,14,0
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,892,30,19,0
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0,1118,32,59,0
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,0,3807,30,70,0
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985,2060,30,45,0
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,2117,30,53,0
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009,3004,36,54,0
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,491,30,25,0
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,2173,20,34,0
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0,2753,30,46,0
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,0,3511,35,57,0
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001,1544,17,25,0
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,2161,35,57,0
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0,3334,36,54,0
1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,1997,0,4343,39,52,0
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,384,14,28,0
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,0,3101,31,50,0
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,0,2898,30,56,0
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,0,2765,8,15,0
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0,2340,33,38,0
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,261,7,0,0
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0,1854,36,54,0
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,1989,4435,30,51,0
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,1958,0,3460,28,43,0
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0,3913,40,74,0
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0,3435,33,68,0
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,1281,28,43,0
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,0,3292,30,56,0
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,0,2977,30,53,0
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0,2055,32,48,0
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,2000,2793,35,57,0
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,370,7,0,0
